School Name,Rk,Gtm,Location,Opp,Type_adv,Score Rslt_adv,Score Tm_adv,Score Opp_adv,Score OT_adv,Team FG,Team FGA,Team FG%,Team 3P,Team 3PA,Team 3P%,Team 2P,Team 2PA,Team 2P%,Team eFG%,Team FT,Team FTA,Team FT%,Team ORB,Team DRB,Team TRB,Team AST,Team STL,Team BLK,Team TOV,Team PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent 2P,Opponent 2PA,Opponent 2P%,Opponent eFG%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent DRB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,_bas,Type_bas,Score Rslt_bas,Score Tm_bas,Score Opp_bas,Score OT_bas,Advanced ORtg,Advanced DRtg,Advanced Pace,Advanced FTr,Advanced 3PAr,Advanced TS%,Advanced TRB%,Advanced AST%,Advanced STL%,Advanced BLK%,Offensive Four Factors eFG%,Offensive Four Factors TOV%,Offensive Four Factors ORB%,Offensive Four Factors FT/FGA,Defensive Four Factors eFG%,Defensive Four Factors TOV%,Defensive Four Factors DRB%,Defensive Four Factors FT/FGA
IU INDY,27.5,27.5,,,,,74.8,84.8,,25.9,60.2,0.4298,9.7,25.5,0.3806,16.2,34.7,0.46159999999999995,0.5108,13.3,18.9,0.7181,9.4,18.1,27.5,13.1,6.3,1.6,6.9,16.2,32.2,62.3,0.5224,9.2,25.1,0.37220000000000003,23.0,37.2,0.6354,0.5988999999999999,11.2,15.7,0.7108,12.3,25.3,37.6,18.9,4.3,4.0,9.5,15.3,,,,74.8,84.8,,112.16,127.13,65.99,0.3161,0.425,0.5410000000000001,42.04,51.31999999999999,9.389999999999999,4.65,0.5108,8.97,26.630000000000003,0.22199999999999998,0.5988999999999999,12.02,73.37,0.1814
JACKSON STATE,29.5,29.5,,,,,74.1,65.3,,26.7,55.9,0.4803,5.2,16.4,0.3098,21.5,39.5,0.5458000000000001,0.5275,15.5,20.8,0.7505,8.8,26.4,35.2,14.0,5.5,3.7,11.2,13.8,24.2,61.3,0.4048,6.8,23.5,0.2944,17.4,37.8,0.4718,0.46320000000000006,10.1,15.1,0.6978,8.5,19.9,28.4,12.5,6.4,2.9,9.4,16.4,,,,74.1,65.3,,107.72999999999999,95.13,68.78,0.37920000000000004,0.29209999999999997,0.5653,55.75,52.39000000000001,7.9399999999999995,9.09,0.5275,14.529999999999998,30.23,0.2826,0.46320000000000006,12.170000000000002,69.77000000000001,0.1724
JACKSONVILLE,28.5,28.5,,,,,70.8,72.6,,26.3,58.4,0.4508,6.7,18.8,0.3539,19.6,39.6,0.49779999999999996,0.5085,11.5,17.9,0.6307,9.8,21.9,31.7,13.2,6.6,3.4,11.1,18.1,25.1,55.7,0.45169999999999993,7.7,21.2,0.37110000000000004,17.4,34.5,0.5018,0.5211,14.7,20.7,0.7009000000000001,8.9,20.6,29.5,11.2,7.5,3.1,9.7,16.4,,,,70.8,72.6,,105.47,107.87,67.27000000000001,0.3122999999999999,0.3235,0.5299,51.65,50.459999999999994,9.82,10.510000000000002,0.5085,14.179999999999998,31.689999999999998,0.2004,0.5211,12.940000000000001,68.31,0.265
JACKSONVILLE STATE,31.5,31.5,,,,,67.8,67.1,,23.7,58.1,0.4077,7.0,22.6,0.3075,16.7,35.5,0.4710000000000001,0.46790000000000004,13.4,19.2,0.6904,9.6,24.1,33.7,11.4,6.1,3.9,9.7,15.8,23.8,56.2,0.4264,8.1,22.8,0.3456,15.7,33.4,0.469,0.4997000000000001,11.4,17.5,0.6748,7.4,23.1,30.5,12.8,6.3,3.6,9.5,15.1,,,,67.8,67.1,,100.99,100.61,65.32000000000001,0.3317,0.39080000000000004,0.5045,52.56999999999999,47.290000000000006,9.16,11.34,0.46790000000000004,12.569999999999999,29.35,0.23010000000000003,0.4997000000000001,12.85,70.65,0.202
JAMES MADISON,27.5,27.5,,,,,75.1,72.8,,25.2,58.9,0.4298,9.5,27.5,0.34809999999999997,15.7,31.4,0.5028,0.5113,15.2,19.6,0.7431,10.4,19.9,30.3,10.8,6.3,3.3,7.8,17.4,25.6,57.9,0.4404,6.5,18.2,0.3609,19.1,39.7,0.48119999999999996,0.49720000000000003,15.1,20.0,0.7474999999999999,11.1,22.2,33.3,9.7,3.9,2.5,10.1,16.2,,,,75.1,72.8,,113.66,109.85999999999999,64.48,0.3313,0.4668,0.5529999999999999,47.730000000000004,42.33,9.599999999999998,8.45,0.5113,10.43,31.23,0.256,0.49720000000000003,13.09,68.77,0.26270000000000004
KANSAS,29.5,29.5,,,,,75.3,77.3,,27.6,61.1,0.4505,8.6,22.5,0.3741,19.0,38.6,0.4867,0.5192,11.5,16.2,0.6944000000000001,8.7,24.4,33.1,17.0,6.0,4.3,13.0,14.7,27.3,63.3,0.4328,9.4,27.3,0.3433,17.9,36.0,0.5107,0.5068,13.3,17.7,0.7592,9.3,23.2,32.5,14.0,9.4,4.2,10.4,15.7,,,,75.3,77.3,,102.96,106.18999999999998,71.98,0.2791,0.36310000000000003,0.5458000000000001,50.459999999999994,61.81,8.05,11.57,0.5192,15.89,26.830000000000002,0.1988,0.5068,12.530000000000001,73.17,0.2133
KANSAS CITY,28.5,28.5,,,,,67.9,69.4,,24.1,57.6,0.4202,7.5,23.3,0.3197,16.6,34.3,0.4859,0.48500000000000004,12.2,16.7,0.7167,10.9,21.4,32.3,11.6,6.0,4.4,11.3,16.9,24.3,55.5,0.4384,7.1,21.3,0.3336,17.2,34.2,0.506,0.5036,13.7,18.2,0.7701,7.7,20.1,27.8,11.0,6.8,2.2,10.6,16.1,,,,67.9,69.4,,102.55,104.51999999999998,66.49,0.29500000000000004,0.40090000000000003,0.5196,53.55,47.94,9.08,12.86,0.48500000000000004,14.48,34.89999999999999,0.21469999999999997,0.5036,14.280000000000001,65.1,0.2508
KANSAS STATE,28.5,28.5,,,,,64.0,68.4,,23.9,59.3,0.40390000000000004,5.3,21.6,0.2448,18.6,37.7,0.49539999999999995,0.44860000000000005,10.9,15.8,0.6903,8.4,21.8,30.2,12.3,7.0,2.9,11.2,15.9,24.7,58.0,0.4271999999999999,5.4,22.6,0.23480000000000004,19.3,35.4,0.5491,0.47450000000000003,13.6,18.6,0.7066000000000001,9.6,25.6,35.2,14.7,6.8,4.6,11.1,16.5,,,,64.0,68.4,,92.72999999999999,99.39,68.98,0.267,0.3644,0.48,46.35,52.44999999999999,9.98,8.139999999999999,0.44860000000000005,14.35,24.5,0.18480000000000002,0.47450000000000003,14.11,75.49999999999999,0.2346
KENNESAW STATE,28.5,28.5,,,,,73.1,71.8,,24.0,54.7,0.43600000000000005,9.0,25.5,0.3452,15.0,29.2,0.5103,0.5183,16.1,21.3,0.7548,7.2,23.9,31.1,13.5,6.2,4.0,11.5,19.9,23.2,53.2,0.4368,7.2,21.6,0.3274,16.0,31.6,0.5107,0.5046,18.2,26.3,0.6785,6.2,22.1,28.3,11.7,6.8,3.8,9.2,17.9,,,,73.1,71.8,,106.02000000000001,103.89000000000001,68.9,0.39770000000000005,0.4681,0.5623,52.43000000000001,56.01000000000001,9.04,12.569999999999999,0.5183,15.02,24.790000000000003,0.2992,0.5046,12.379999999999999,75.21000000000001,0.35810000000000003
KENT STATE,31.5,31.5,,,,,77.3,72.5,,28.1,62.1,0.4509,7.0,19.3,0.35910000000000003,21.1,42.8,0.49000000000000005,0.5081,14.1,20.1,0.6789999999999999,12.5,24.4,36.9,11.1,7.3,2.3,11.8,17.2,25.4,58.5,0.43579999999999997,7.9,24.9,0.3082,17.5,33.6,0.5237,0.5041,13.8,18.6,0.7203999999999999,7.9,21.1,29.0,13.1,6.1,3.7,10.5,18.1,,,,77.3,72.5,,109.62,102.73000000000002,69.57,0.3265,0.312,0.5398999999999999,56.129999999999995,39.05,10.379999999999999,6.6,0.5081,14.180000000000001,37.45,0.22960000000000003,0.5041,13.5,62.55,0.24050000000000002
KENTUCKY,31.5,31.5,,,,,81.0,81.2,,28.1,59.7,0.47030000000000005,8.0,22.3,0.35719999999999996,20.1,37.4,0.5395,0.5365,16.8,23.4,0.7258,6.8,24.7,31.5,15.6,8.7,3.1,11.2,17.5,29.0,61.3,0.47400000000000003,9.2,26.9,0.3416,19.8,34.4,0.5768999999999999,0.5492,14.0,19.1,0.712,7.8,24.7,32.5,12.9,7.4,2.8,11.3,19.0,,,,81.0,81.2,,108.95,108.83999999999999,74.53999999999999,0.40540000000000004,0.37100000000000005,0.5723999999999999,49.3,55.17,11.65,9.18,0.5365,13.65,21.849999999999998,0.2906000000000001,0.5492,13.819999999999999,78.14999999999999,0.23020000000000002
LA SALLE,28.5,28.5,,,,,66.0,72.9,,22.6,57.6,0.3922,7.0,19.6,0.3593,15.6,38.0,0.4095,0.45230000000000004,13.8,18.4,0.734,8.2,22.8,31.0,10.6,6.5,3.3,9.9,16.5,25.4,56.8,0.4525,8.3,24.3,0.3369,17.1,32.5,0.533,0.5249,13.8,19.9,0.7017,9.4,24.1,33.5,14.1,6.2,4.2,9.9,16.2,,,,66.0,72.9,,97.72999999999999,108.1,67.39999999999999,0.33059999999999995,0.3396,0.4969,48.269999999999996,47.4,9.61,10.290000000000001,0.45230000000000004,13.0,25.499999999999996,0.2494,0.5249,13.169999999999998,74.49999999999999,0.2531
LAFAYETTE,28.5,28.5,,,,,67.6,67.1,,24.2,54.0,0.44820000000000004,7.7,22.7,0.33340000000000003,16.5,31.3,0.5291,0.5198,11.5,16.4,0.704,5.8,25.8,31.6,14.9,4.7,2.9,10.8,13.9,24.9,58.7,0.4288,8.2,22.6,0.36550000000000005,16.7,36.1,0.4671,0.49910000000000004,9.1,12.0,0.7584444444444444,7.3,24.6,31.9,13.3,6.5,1.8,9.6,16.3,,,,67.6,67.1,,101.17999999999999,100.63,65.94,0.3066,0.42350000000000004,0.5474,49.83,61.339999999999996,7.090000000000001,8.0,0.5198,14.98,19.15,0.21390000000000003,0.49910000000000004,13.01,80.85,0.1551
LAMAR,28.5,28.5,,,,,64.7,61.4,,23.4,57.4,0.41030000000000005,6.8,19.5,0.3547,16.6,37.9,0.4361,0.47009999999999996,11.1,16.2,0.6848,11.4,24.0,35.4,12.7,7.0,5.0,12.2,14.3,21.1,52.7,0.40329999999999994,7.2,22.1,0.31110000000000004,13.9,30.6,0.4509,0.47160000000000013,12.0,18.5,0.6397999999999999,6.9,20.9,27.8,12.8,8.0,4.4,10.7,16.0,,,,64.7,61.4,,98.82000000000001,93.72,65.60999999999999,0.2869,0.33849999999999997,0.5003,55.94,53.69,10.62,15.64,0.47009999999999996,15.76,34.72,0.19659999999999997,0.47160000000000013,14.77,65.28,0.23179999999999995
LE MOYNE,28.5,28.22222222222222,,,,,74.0,80.33333333333333,,25.666666666666668,54.0,0.4760000000000001,8.666666666666666,23.333333333333332,0.3686666666666667,17.0,30.666666666666668,0.5617777777777777,0.5562222222222223,14.0,19.0,0.7325555555555554,7.111111111111111,20.444444444444443,27.555555555555557,13.222222222222221,7.0,1.4444444444444444,13.333333333333334,17.22222222222222,27.88888888888889,57.77777777777778,0.48411111111111116,10.0,25.444444444444443,0.39399999999999996,17.88888888888889,32.333333333333336,0.5534444444444444,0.5725555555555555,14.555555555555555,17.88888888888889,0.8376666666666667,8.555555555555555,21.333333333333332,29.88888888888889,15.666666666666666,8.222222222222221,2.6666666666666665,11.444444444444445,17.11111111111111,,,,74.0,80.33333333333333,,106.96666666666667,116.41111111111111,67.44444444444444,0.3618888888888889,0.4335555555555555,0.591,48.14444444444445,52.12222222222223,10.011111111111111,4.811111111111112,0.5562222222222223,17.61111111111111,24.988888888888887,0.27022222222222225,0.5725555555555555,14.488888888888889,75.01111111111112,0.2647777777777778
LEHIGH,25.5,25.5,,,,,72.0,70.4,,25.8,55.6,0.46419999999999995,7.5,20.2,0.3743,18.3,35.4,0.5257,0.5313000000000001,12.9,18.9,0.6806,6.4,23.6,30.0,12.9,5.4,2.3,9.5,16.5,24.4,56.3,0.4345,6.3,21.5,0.2889,18.1,34.8,0.5214000000000001,0.4909,15.3,20.0,0.7417,7.7,22.7,30.4,11.5,5.9,2.4,10.0,17.1,,,,72.0,70.4,,105.87,103.92,67.07,0.3532,0.3658,0.5586000000000001,49.879999999999995,49.52,8.01,6.19,0.5313000000000001,12.670000000000002,21.520000000000003,0.24230000000000002,0.4909,13.209999999999999,78.47999999999999,0.27429999999999993
LIBERTY,30.5,30.5,,,,,74.2,68.3,,26.2,53.8,0.48760000000000003,11.2,28.0,0.40750000000000003,15.0,25.8,0.5744999999999999,0.5914999999999999,10.6,15.7,0.6605000000000001,4.8,23.6,28.4,17.4,5.2,3.4,10.0,14.4,25.2,59.1,0.4271000000000001,7.3,22.7,0.31320000000000003,17.9,36.4,0.49420000000000003,0.4885999999999999,10.6,14.8,0.7437999999999999,8.4,23.9,32.3,11.0,7.0,2.7,9.7,15.1,,,,74.2,68.3,,110.83999999999999,101.63,66.94,0.2979,0.5196000000000001,0.6064,46.629999999999995,66.53,7.83,9.3,0.5914999999999999,14.079999999999998,16.5,0.20229999999999998,0.4885999999999999,12.780000000000001,83.5,0.1807
LINDENWOOD,28.5,28.5,,,,,71.8,73.3,,25.0,61.9,0.40540000000000004,5.9,21.5,0.2701,19.1,40.4,0.4678,0.45380000000000004,15.9,22.6,0.6885,9.9,24.7,34.6,9.7,7.3,4.0,11.5,17.4,26.3,60.1,0.4375000000000001,5.9,19.9,0.2935,20.4,40.2,0.5074,0.48650000000000004,14.8,21.8,0.6798,8.9,26.4,35.3,11.5,6.7,4.7,12.6,18.6,,,,71.8,73.3,,96.39,98.35000000000001,71.49999999999999,0.3733,0.346,0.4943000000000001,49.519999999999996,39.08,9.860000000000001,10.129999999999999,0.45380000000000004,13.7,27.439999999999998,0.26149999999999995,0.48650000000000004,15.180000000000001,72.56,0.24910000000000002
LIPSCOMB,30.5,30.5,,,,,77.6,68.3,,25.3,54.5,0.4647,11.2,28.7,0.3876,14.1,25.8,0.5428,0.5684,15.8,18.4,0.8426,5.5,25.6,31.1,13.6,5.3,3.2,7.9,11.2,26.5,60.9,0.4367,6.4,21.2,0.3053,20.1,39.7,0.5131999999999999,0.4894,8.9,12.5,0.6952,8.4,22.8,31.2,10.4,5.6,3.5,8.5,16.1,,,,77.6,68.3,,117.71999999999998,103.47,65.53999999999999,0.353,0.5257000000000001,0.6157,49.879999999999995,54.44000000000001,7.94,7.9,0.5684,11.029999999999998,19.84,0.3042,0.4894,11.33,80.16,0.1493
LITTLE ROCK,28.5,28.5,,,,,70.7,70.3,,26.1,56.5,0.4585000000000001,6.1,15.6,0.37539999999999996,20.0,40.9,0.48460000000000003,0.5124,12.4,17.8,0.7036,9.0,19.3,28.3,12.4,9.6,4.7,12.3,17.1,23.6,53.4,0.44000000000000006,7.8,21.6,0.3661,15.8,31.8,0.4951,0.5131,15.3,20.9,0.7384000000000001,9.3,20.7,30.0,13.2,8.1,2.7,13.7,15.4,,,,70.7,70.3,,104.35999999999999,103.21,67.07999999999998,0.31670000000000004,0.27579999999999993,0.5425,48.580000000000005,47.85,14.25,14.780000000000001,0.5124,15.830000000000002,29.870000000000005,0.2211,0.5131,17.85,70.13,0.28989999999999994
LONG BEACH STATE,27.5,27.5,,,,,66.0,75.7,,21.6,53.3,0.4053,6.9,20.8,0.3186,14.7,32.5,0.4532,0.4694999999999999,15.9,20.4,0.7758999999999999,7.1,19.9,27.0,10.9,4.8,2.7,12.6,19.2,25.4,55.7,0.45779999999999993,9.1,23.5,0.3806999999999999,16.3,32.2,0.5116,0.5378000000000001,15.8,20.4,0.7716000000000001,8.6,21.1,29.7,13.4,7.0,2.3,10.6,19.7,,,,66.0,75.7,,96.91999999999999,111.24000000000001,66.30000000000001,0.3826,0.3882,0.523,47.2,48.900000000000006,7.13,8.98,0.4694999999999999,16.630000000000003,25.130000000000003,0.2981,0.5378000000000001,14.089999999999998,74.87,0.2911
LONG ISLAND UNIVERSITY,28.5,28.5,,,,,64.7,59.1,,24.1,56.1,0.4311,5.7,19.0,0.2992,18.4,37.1,0.49749999999999994,0.48260000000000003,10.8,13.9,0.7634,10.5,22.0,32.5,9.9,8.8,4.4,11.9,17.2,19.9,49.7,0.40249999999999997,5.3,19.1,0.2789,14.6,30.6,0.4795,0.4566,14.0,18.7,0.7475,6.9,19.7,26.6,11.4,7.0,2.2,13.0,15.6,,,,64.7,59.1,,100.88000000000001,91.7,63.59000000000001,0.25329999999999997,0.341,0.5179,54.92,41.42,13.729999999999999,14.529999999999998,0.48260000000000003,16.009999999999998,34.67,0.19730000000000003,0.4566,18.19,65.34,0.292
LONGWOOD,27.5,27.5,,,,,77.4,81.5,,27.0,56.5,0.47540000000000004,6.1,17.2,0.34519999999999995,20.9,39.3,0.5277000000000001,0.5283,17.3,24.8,0.6931,8.7,20.8,29.5,13.2,7.2,2.0,13.2,18.2,28.8,56.8,0.5090999999999999,10.0,27.2,0.3649,18.8,29.6,0.6466,0.5986999999999999,13.9,20.5,0.678,8.0,22.1,30.1,15.5,7.8,3.3,12.9,19.7,,,,77.4,81.5,,107.27000000000001,113.00999999999999,72.1,0.45330000000000004,0.302,0.5670999999999999,49.54,48.05,9.959999999999999,6.5200000000000005,0.5283,16.250000000000004,27.970000000000006,0.3184,0.5986999999999999,16.25,72.03,0.2549
LOUISIANA,28.5,28.5,,,,,64.5,70.2,,22.6,56.7,0.3974,6.2,19.8,0.30779999999999996,16.4,36.9,0.4401,0.45230000000000004,13.1,18.4,0.6660999999999999,7.5,18.9,26.4,9.2,7.2,2.7,9.4,17.5,23.4,54.7,0.4292000000000001,6.8,22.4,0.3034,16.6,32.3,0.5231,0.49040000000000006,16.6,22.8,0.7183,10.5,24.7,35.2,12.8,6.2,5.0,13.1,16.5,,,,64.5,70.2,,94.97999999999999,104.24000000000001,66.97999999999999,0.32230000000000003,0.35330000000000006,0.4904,42.84,41.650000000000006,10.53,8.08,0.45230000000000004,12.74,23.3,0.2298,0.49040000000000006,16.560000000000002,76.7,0.3102
LOUISIANA STATE,27.5,27.5,,,,,66.2,76.5,,24.1,58.0,0.41439999999999994,8.0,27.0,0.2942,16.1,31.0,0.5199,0.48339999999999994,10.0,16.6,0.626,6.8,21.4,28.2,11.7,6.3,3.6,10.2,17.9,27.6,59.3,0.4659,7.1,21.8,0.3136,20.5,37.5,0.5513,0.5245,14.2,19.6,0.7270999999999999,10.2,26.9,37.1,12.6,6.6,3.8,9.9,15.5,,,,66.2,76.5,,96.32000000000001,110.92,68.81000000000002,0.2948,0.4673,0.5019,43.089999999999996,47.82000000000001,9.25,9.669999999999998,0.48339999999999994,13.38,19.81,0.17760000000000004,0.5245,12.719999999999999,80.19,0.24609999999999999
LOUISIANA TECH,27.5,27.5,,,,,69.4,69.3,,23.5,53.1,0.4403,7.5,21.5,0.35750000000000004,16.0,31.6,0.5037,0.513,14.9,19.7,0.7538,7.0,23.8,30.8,12.7,6.0,3.0,11.0,18.7,23.6,55.7,0.42410000000000003,6.7,20.0,0.3424,16.9,35.7,0.47590000000000005,0.4851,15.4,21.8,0.7222,7.5,21.1,28.6,9.8,5.9,3.4,9.3,16.8,,,,69.4,69.3,,103.13,103.78,65.57000000000001,0.3727,0.41479999999999995,0.5565,51.769999999999996,55.64,8.8,8.42,0.513,15.05,24.44,0.2859,0.4851,12.200000000000001,75.56,0.28419999999999995
LOUISIANA-MONROE,27.5,27.5,,,,,66.5,81.5,,23.2,57.9,0.4011,6.3,17.7,0.35070000000000007,16.9,40.2,0.41879999999999995,0.45570000000000005,13.8,18.9,0.735,8.5,21.5,30.0,11.6,5.1,2.4,10.4,12.5,30.5,64.2,0.4748,10.3,29.4,0.3442,20.2,34.8,0.5883,0.5539000000000001,10.2,14.4,0.6941999999999999,10.9,25.2,36.1,18.4,7.9,3.5,7.9,15.8,,,,66.5,81.5,,96.98,119.30999999999999,67.66,0.3315,0.30629999999999996,0.49700000000000005,45.559999999999995,50.0,7.35,6.4,0.45570000000000005,13.5,24.18,0.24130000000000001,0.5539000000000001,10.08,75.82000000000001,0.1604
LOUISVILLE,30.5,30.5,,,,,75.5,69.9,,26.4,56.8,0.4691000000000001,8.0,24.3,0.3322,18.4,32.5,0.5742999999999999,0.5418999999999999,14.7,19.2,0.7586,7.1,24.1,31.2,12.3,5.7,2.5,10.9,14.9,24.5,59.3,0.4168,8.4,25.3,0.3315,16.1,34.0,0.4763,0.489,12.5,16.5,0.7605999999999999,9.6,21.9,31.5,10.9,6.7,3.3,11.2,17.7,,,,75.5,69.9,,109.03,100.86999999999999,69.22999999999999,0.3603,0.43150000000000005,0.5753,49.88,46.83,8.189999999999998,7.040000000000001,0.5418999999999999,14.190000000000001,24.25,0.27549999999999997,0.489,14.290000000000001,75.75,0.21269999999999997
LOYOLA (IL),32.5,32.0,,,,,72.11111111111111,68.0,,26.22222222222222,58.888888888888886,0.4484444444444445,8.777777777777779,27.0,0.32511111111111113,17.444444444444443,31.88888888888889,0.5654444444444444,0.5235555555555556,10.88888888888889,16.0,0.6617777777777778,8.444444444444445,25.555555555555557,34.0,15.555555555555555,5.444444444444445,5.0,9.88888888888889,17.77777777777778,22.22222222222222,55.888888888888886,0.403,7.555555555555555,22.22222222222222,0.33033333333333337,14.666666666666666,33.666666666666664,0.4662222222222223,0.47344444444444445,16.0,20.555555555555557,0.7739999999999999,7.666666666666667,22.444444444444443,30.11111111111111,11.333333333333334,6.111111111111111,2.6666666666666665,9.666666666666666,14.666666666666666,,,,72.11111111111111,68.0,,106.21111111111111,100.47777777777777,67.81111111111112,0.27299999999999996,0.4584444444444445,0.5463333333333333,52.74444444444445,58.43333333333333,8.011111111111111,14.41111111111111,0.5235555555555556,12.888888888888888,26.755555555555556,0.1856666666666667,0.47344444444444445,12.88888888888889,73.24444444444445,0.28922222222222227
LOYOLA (MD),26.5,26.5,,,,,68.4,70.9,,25.1,57.9,0.43409999999999993,8.4,24.5,0.34320000000000006,16.7,33.4,0.5044000000000001,0.506,9.8,15.4,0.6309,8.3,21.5,29.8,14.2,7.1,2.6,10.8,14.3,26.3,55.0,0.4784,6.8,19.9,0.34299999999999997,19.5,35.1,0.5601,0.5405,11.5,15.5,0.7388999999999999,6.8,22.9,29.7,13.6,7.2,2.1,10.9,15.1,,,,68.4,70.9,,101.88000000000001,105.66000000000001,66.3,0.27249999999999996,0.4234,0.5248999999999999,49.72,56.589999999999996,10.680000000000001,7.44,0.506,14.160000000000002,26.110000000000003,0.1742,0.5405,14.95,73.89000000000001,0.20729999999999998
LOYOLA MARYMOUNT,27.5,27.5,,,,,71.0,76.1,,25.9,57.8,0.44799999999999995,7.4,22.8,0.3263,18.5,35.0,0.5306999999999998,0.5117999999999999,11.8,14.9,0.7821,5.5,22.4,27.9,11.8,5.7,3.7,9.3,16.4,27.2,59.6,0.4561,8.0,23.9,0.32080000000000003,19.2,35.7,0.5408,0.5227999999999999,13.7,19.0,0.7111,9.2,24.9,34.1,14.7,5.2,2.9,10.2,14.4,,,,71.0,76.1,,102.06,109.8,69.15,0.2641,0.3928999999999999,0.5478000000000001,45.25,43.95,8.14,10.44,0.5117999999999999,12.57,18.28,0.2105,0.5227999999999999,12.809999999999999,81.72,0.23410000000000003
MAINE,29.5,29.5,,,,,67.5,66.6,,25.4,56.4,0.4509,6.7,18.7,0.33219999999999994,18.7,37.7,0.49539999999999995,0.51,10.0,14.7,0.6980999999999999,5.4,20.8,26.2,14.9,8.5,4.5,8.9,14.7,25.3,55.7,0.4549,6.0,19.3,0.3143,19.3,36.4,0.5281,0.5097,10.0,14.1,0.7061,8.7,25.3,34.0,13.3,5.4,3.3,13.3,13.5,,,,67.5,66.6,,101.16999999999999,99.55,66.93,0.2621,0.3306,0.5338,43.46,57.919999999999995,12.64,12.74,0.51,12.179999999999998,17.73,0.1783,0.5097,17.640000000000004,82.27000000000001,0.17820000000000003
MANHATTAN,26.5,26.5,,,,,77.0,73.2,,26.7,59.2,0.45519999999999994,8.4,23.8,0.36449999999999994,18.3,35.4,0.5153,0.5267000000000001,15.2,19.7,0.7750000000000001,9.8,22.8,32.6,15.3,5.7,2.6,10.1,13.8,27.4,61.9,0.4457000000000001,7.9,26.4,0.3011,19.5,35.5,0.5577,0.5105,10.3,14.8,0.7154,9.5,21.9,31.4,16.0,6.6,4.3,8.9,16.7,,,,77.0,73.2,,112.6,106.80999999999999,68.6,0.3361,0.4006,0.5647,51.190000000000005,56.589999999999996,8.360000000000001,7.419999999999999,0.5267000000000001,12.75,30.85,0.2584,0.5105,11.52,69.14999999999999,0.1676
MARIST,25.5,25.5,,,,,61.9,66.4,,23.2,57.3,0.40859999999999996,6.0,21.7,0.28400000000000003,17.2,35.6,0.4852,0.46160000000000007,9.5,12.4,0.7802,10.2,23.0,33.2,13.7,4.7,3.3,11.6,14.9,23.0,53.3,0.43390000000000006,6.3,18.8,0.3417,16.7,34.5,0.48419999999999996,0.4932,14.1,19.6,0.7351,7.0,21.7,28.7,10.3,7.7,2.3,9.2,14.4,,,,61.9,66.4,,95.7,102.82000000000001,64.7,0.2165,0.376,0.4915,54.14,59.08,7.250000000000002,9.679999999999998,0.46160000000000007,15.550000000000002,32.32,0.1658,0.4932,12.78,67.68,0.26949999999999996
MARQUETTE,29.5,29.5,,,,,74.0,70.7,,27.3,61.1,0.44819999999999993,9.4,29.0,0.3127,17.9,32.1,0.5568000000000001,0.5252999999999999,10.0,14.5,0.7049000000000001,8.7,24.2,32.9,13.7,6.5,3.0,10.1,16.1,25.1,59.9,0.41850000000000004,6.9,21.4,0.3197,18.2,38.5,0.46620000000000006,0.47800000000000004,13.6,17.9,0.7487,9.4,23.3,32.7,14.2,6.4,2.8,11.0,13.9,,,,74.0,70.7,,106.62,101.67,68.81,0.23479999999999998,0.476,0.5468,50.029999999999994,49.56,9.24,7.65,0.5252999999999999,12.780000000000001,26.93,0.16260000000000002,0.47800000000000004,13.91,73.07,0.22960000000000003
MARSHALL,28.5,28.5,,,,,75.5,71.6,,27.6,63.1,0.44530000000000003,7.8,23.6,0.3448,19.8,39.5,0.5085,0.5065,12.5,18.1,0.6995000000000001,10.8,24.6,35.4,15.3,5.2,7.0,9.7,18.4,24.4,57.1,0.4284,5.6,18.2,0.30690000000000006,18.8,38.9,0.47519999999999996,0.47829999999999995,17.2,24.5,0.6849000000000001,8.5,23.5,32.0,8.9,5.7,3.1,9.5,16.4,,,,75.5,71.6,,107.9,101.64,69.31,0.2943,0.3655,0.5326,52.64,54.83,7.6,18.369999999999997,0.5065,11.97,30.6,0.20249999999999999,0.47829999999999995,12.399999999999999,69.4,0.29790000000000005
MARYLAND,31.5,31.5,,,,,74.8,67.2,,25.3,60.0,0.4194,7.6,20.5,0.37129999999999996,17.7,39.5,0.44560000000000005,0.4819,16.6,21.6,0.7744,7.5,23.1,30.6,11.6,9.1,4.6,8.5,13.3,25.0,60.9,0.409,6.2,21.2,0.2921,18.8,39.7,0.4748,0.4598999999999999,11.0,14.4,0.7593,9.9,25.1,35.0,12.6,4.2,4.0,13.1,18.5,,,,74.8,67.2,,105.1,94.55000000000001,71.11000000000001,0.3698,0.3431,0.5313000000000001,46.5,44.720000000000006,12.73,11.7,0.4819,10.84,23.55,0.2854,0.4598999999999999,16.089999999999996,76.45,0.18319999999999997
